,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
2105,M,0.585,0.48,0.185,1.04,0.434,0.265,0.285,10,169,89,11.663157894736845,2.7660941828254932,9
2106,M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14,169,89,11.663157894736845,5.460831024930736,9
2108,M,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27,169,89,11.663157894736845,235.2187257617728,9
2115,I,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,3,246,150,8.5,30.25,9
2118,F,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,8,263,163,8.833333333333334,0.6944444444444454,9
2121,I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9,246,150,8.5,0.25,9
2122,F,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11,263,163,8.833333333333334,4.694444444444442,9
2123,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6,263,163,8.833333333333334,8.02777777777778,9
2124,M,0.385,0.295,0.095,0.335,0.147,0.094,0.09,7,212,127,9.066666666666666,4.27111111111111,9
2129,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12,169,89,11.663157894736845,0.11346260387811466,9
2133,M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9,212,127,9.066666666666666,0.004444444444444413,9
2135,M,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,12,212,127,9.066666666666666,8.604444444444447,9
2136,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9,173,92,11.257425742574258,5.095970983236938,9
2138,F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16,173,92,11.257425742574258,22.49201058719733,9
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10,263,163,8.833333333333334,1.3611111111111098,9
2141,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7,246,150,8.5,2.25,9
2143,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10,212,127,9.066666666666666,0.8711111111111115,9
2144,M,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9,212,127,9.066666666666666,0.004444444444444413,9
2146,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11,212,127,9.066666666666666,3.7377777777777785,9
2151,F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18,173,92,11.257425742574258,45.462307616900304,9
2154,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10,169,89,11.663157894736845,2.7660941828254932,9
2155,M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16,169,89,11.663157894736845,18.80819944598336,9
2156,M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12,169,89,11.663157894736845,0.11346260387811466,9
2157,M,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17,169,89,11.663157894736845,28.48188365650967,9
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12,173,92,11.257425742574258,0.5514165277913926,9
2167,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5,263,163,8.833333333333334,14.694444444444448,9
2171,I,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,6,246,150,8.5,6.25,9
2176,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20,173,92,11.257425742574258,76.43260464660327,9
2179,F,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14,173,92,11.257425742574258,7.521713557494362,9
2181,M,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,16,169,89,11.663157894736845,18.80819944598336,9
2182,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13,169,89,11.663157894736845,1.7871468144044254,9
2185,M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9,212,127,9.066666666666666,0.004444444444444413,9
2186,F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9,263,163,8.833333333333334,0.027777777777777582,9
2187,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14,169,89,11.663157894736845,5.460831024930736,9
2189,F,0.49,0.37,0.14,0.585,0.243,0.115,0.195,10,263,163,8.833333333333334,1.3611111111111098,9
2190,M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11,169,89,11.663157894736845,0.43977839335180385,9
2191,M,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15,169,89,11.663157894736845,11.134515235457046,9
2195,I,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5,246,150,8.5,12.25,9
2200,F,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13,173,92,11.257425742574258,3.036565042642877,9
2202,M,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19,169,89,11.663157894736845,53.82925207756229,9
2205,I,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6,246,150,8.5,6.25,9
2206,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5,263,163,8.833333333333334,14.694444444444448,9
2207,M,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8,212,127,9.066666666666666,1.1377777777777773,9
2210,M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18,169,89,11.663157894736845,40.15556786703598,9
2211,M,0.565,0.47,0.195,1.142,0.387,0.258,0.35,17,169,89,11.663157894736845,28.48188365650967,9
2215,F,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10,263,163,8.833333333333334,1.3611111111111098,9
2216,I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7,246,150,8.5,2.25,9
2223,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14,173,92,11.257425742574258,7.521713557494362,9
2225,M,0.59,0.475,0.155,0.857,0.356,0.174,0.28,13,169,89,11.663157894736845,1.7871468144044254,9
2229,M,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7,212,127,9.066666666666666,4.27111111111111,9
2232,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9,173,92,11.257425742574258,5.095970983236938,9
2233,M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35,17,169,89,11.663157894736845,28.48188365650967,9
2234,F,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14,173,92,11.257425742574258,7.521713557494362,9
2235,M,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13,169,89,11.663157894736845,1.7871468144044254,9
2236,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15,173,92,11.257425742574258,14.006862072345847,9
2239,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8,263,163,8.833333333333334,0.6944444444444454,9
2240,M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12,212,127,9.066666666666666,8.604444444444447,9
2245,M,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,9,212,127,9.066666666666666,0.004444444444444413,9
2246,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10,263,163,8.833333333333334,1.3611111111111098,9
2247,F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9,263,163,8.833333333333334,0.027777777777777582,9
2251,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13,169,89,11.663157894736845,1.7871468144044254,9
2254,M,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14,169,89,11.663157894736845,5.460831024930736,9
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13,169,89,11.663157894736845,1.7871468144044254,9
2258,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8,212,127,9.066666666666666,1.1377777777777773,9
2261,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11,169,89,11.663157894736845,0.43977839335180385,9
2262,F,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17,173,92,11.257425742574258,32.977159102048816,9
2263,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13,173,92,11.257425742574258,3.036565042642877,9
2264,I,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,14,175,95,12.10344827586207,3.596908442330557,9
2265,F,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,13,173,92,11.257425742574258,3.036565042642877,9
2266,F,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14,173,92,11.257425742574258,7.521713557494362,9
2267,F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15,173,92,11.257425742574258,14.006862072345847,9
2269,M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12,169,89,11.663157894736845,0.11346260387811466,9
2276,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14,173,92,11.257425742574258,7.521713557494362,9
2278,M,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,9,212,127,9.066666666666666,0.004444444444444413,9
2281,I,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8,246,150,8.5,0.25,9
2284,I,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,9,246,150,8.5,0.25,9
2288,I,0.33,0.265,0.09,0.18,0.068,0.036,0.06,6,246,150,8.5,6.25,9
2289,F,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10,173,92,11.257425742574258,1.5811194980884233,9
2292,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9,263,163,8.833333333333334,0.027777777777777582,9
2293,I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,246,150,8.5,6.25,9
2294,M,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,12,212,127,9.066666666666666,8.604444444444447,9
2296,F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13,173,92,11.257425742574258,3.036565042642877,9
2299,I,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8,246,150,8.5,0.25,9
2301,F,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10,263,163,8.833333333333334,1.3611111111111098,9
2307,F,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16,263,163,8.833333333333334,51.3611111111111,9
2310,F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13,263,163,8.833333333333334,17.361111111111107,9
2313,M,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16,169,89,11.663157894736845,18.80819944598336,9
2314,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14,173,92,11.257425742574258,7.521713557494362,9
2317,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13,169,89,11.663157894736845,1.7871468144044254,9
2321,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14,212,127,9.066666666666666,24.33777777777778,9
2325,F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10,263,163,8.833333333333334,1.3611111111111098,9
2328,F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15,173,92,11.257425742574258,14.006862072345847,9
2329,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15,175,95,12.10344827586207,8.390011890606418,9
2330,I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9,246,150,8.5,0.25,9
2334,F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23,173,92,11.257425742574258,137.88805019115773,9
2336,F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18,173,92,11.257425742574258,45.462307616900304,9
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11,169,89,11.663157894736845,0.43977839335180385,9
2342,I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6,246,150,8.5,6.25,9
2346,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13,173,92,11.257425742574258,3.036565042642877,9
2347,M,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,11,212,127,9.066666666666666,3.7377777777777785,9
2348,M,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16,169,89,11.663157894736845,18.80819944598336,9
2352,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,18,169,89,11.663157894736845,40.15556786703598,9
2360,F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11,173,92,11.257425742574258,0.06626801293990797,9
2362,F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18,173,92,11.257425742574258,45.462307616900304,9
2368,F,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16,173,92,11.257425742574258,22.49201058719733,9
2370,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8,246,150,8.5,0.25,9
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3,212,127,9.066666666666666,36.80444444444444,9
2376,F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8,263,163,8.833333333333334,0.6944444444444454,9
2377,I,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12,246,150,8.5,12.25,9
2381,M,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5,212,127,9.066666666666666,16.537777777777777,9
2382,I,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11,246,150,8.5,6.25,9
2384,F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11,263,163,8.833333333333334,4.694444444444442,9
2387,I,0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,11,246,150,8.5,6.25,9
2391,M,0.37,0.29,0.09,0.241,0.11,0.045,0.069,10,212,127,9.066666666666666,0.8711111111111115,9
2395,I,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,14,175,95,12.10344827586207,3.596908442330557,9
2397,I,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,17,175,95,12.10344827586207,23.976218787158142,9
2399,F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17,263,163,8.833333333333334,66.69444444444443,9
2403,M,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10,212,127,9.066666666666666,0.8711111111111115,9
2407,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,12,175,95,12.10344827586207,0.010701545778834809,9
2411,I,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9,246,150,8.5,0.25,9
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9,246,150,8.5,0.25,9
2415,M,0.4,0.315,0.105,0.287,0.1135,0.037,0.113,10,212,127,9.066666666666666,0.8711111111111115,9
2417,M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11,212,127,9.066666666666666,3.7377777777777785,9
2418,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18,263,163,8.833333333333334,84.02777777777777,9
2424,M,0.26,0.2,0.065,0.096,0.044,0.027,0.03,6,212,127,9.066666666666666,9.404444444444444,9
2430,I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11,246,150,8.5,6.25,9
2433,F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16,173,92,11.257425742574258,22.49201058719733,9
2435,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14,263,163,8.833333333333334,26.69444444444444,9
2441,M,0.54,0.415,0.17,0.879,0.339,0.208,0.255,10,169,89,11.663157894736845,2.7660941828254932,9
2444,M,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,9,212,127,9.066666666666666,0.004444444444444413,9
2447,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6,246,150,8.5,6.25,9
2448,F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7,263,163,8.833333333333334,3.3611111111111134,9
2451,M,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,10,212,127,9.066666666666666,0.8711111111111115,9
2454,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5,246,150,8.5,12.25,9
2456,I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5,246,150,8.5,12.25,9
2458,I,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4,246,150,8.5,20.25,9
2460,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14,212,127,9.066666666666666,24.33777777777778,9
2467,M,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16,212,127,9.066666666666666,48.071111111111115,9
2472,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14,169,89,11.663157894736845,5.460831024930736,9
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13,169,89,11.663157894736845,1.7871468144044254,9
2478,F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8,263,163,8.833333333333334,0.6944444444444454,9
2480,F,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13,173,92,11.257425742574258,3.036565042642877,9
2481,M,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8,212,127,9.066666666666666,1.1377777777777773,9
2482,M,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12,212,127,9.066666666666666,8.604444444444447,9
2484,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14,212,127,9.066666666666666,24.33777777777778,9
2486,F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13,173,92,11.257425742574258,3.036565042642877,9
2487,F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11,173,92,11.257425742574258,0.06626801293990797,9
2488,M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14,212,127,9.066666666666666,24.33777777777778,9
2489,M,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15,212,127,9.066666666666666,35.20444444444445,9
2490,M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7,212,127,9.066666666666666,4.27111111111111,9
2496,F,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15,263,163,8.833333333333334,38.02777777777777,9
2500,F,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12,263,163,8.833333333333334,10.027777777777773,9
2501,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9,263,163,8.833333333333334,0.027777777777777582,9
2506,I,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7,246,150,8.5,2.25,9
2508,I,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6,246,150,8.5,6.25,9
2509,I,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6,246,150,8.5,6.25,9
2511,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6,246,150,8.5,6.25,9
2512,M,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8,212,127,9.066666666666666,1.1377777777777773,9
2518,M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8,212,127,9.066666666666666,1.1377777777777773,9
2519,I,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7,246,150,8.5,2.25,9
2521,M,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9,212,127,9.066666666666666,0.004444444444444413,9
2524,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,11,169,89,11.663157894736845,0.43977839335180385,9
2525,M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9,169,89,11.663157894736845,7.0924099722991825,9
2526,M,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9,169,89,11.663157894736845,7.0924099722991825,9
2530,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9,173,92,11.257425742574258,5.095970983236938,9
2531,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10,169,89,11.663157894736845,2.7660941828254932,9
2537,I,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11,175,95,12.10344827586207,1.2175980975029737,9
2543,F,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10,173,92,11.257425742574258,1.5811194980884233,9
2545,I,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4,246,150,8.5,20.25,9
2549,I,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5,246,150,8.5,12.25,9
2550,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5,246,150,8.5,12.25,9
2551,I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6,246,150,8.5,6.25,9
2553,I,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7,246,150,8.5,2.25,9
2554,I,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7,246,150,8.5,2.25,9
2564,I,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6,246,150,8.5,6.25,9
2565,I,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8,246,150,8.5,0.25,9
2566,F,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7,263,163,8.833333333333334,3.3611111111111134,9
2568,I,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7,246,150,8.5,2.25,9
2570,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7,246,150,8.5,2.25,9
2572,I,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7,246,150,8.5,2.25,9
2573,I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8,246,150,8.5,0.25,9
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8,212,127,9.066666666666666,1.1377777777777773,9
2575,M,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,7,212,127,9.066666666666666,4.27111111111111,9
2578,M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9,212,127,9.066666666666666,0.004444444444444413,9
2580,M,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8,212,127,9.066666666666666,1.1377777777777773,9
2583,F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8,263,163,8.833333333333334,0.6944444444444454,9
2589,M,0.575,0.45,0.155,0.948,0.429,0.206,0.259,7,169,89,11.663157894736845,21.745041551246562,9
2592,M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7,169,89,11.663157894736845,21.745041551246562,9
2594,F,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9,173,92,11.257425742574258,5.095970983236938,9
2596,F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,173,92,11.257425742574258,10.610822468385454,9
2597,F,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8,173,92,11.257425742574258,10.610822468385454,9
2598,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9,169,89,11.663157894736845,7.0924099722991825,9
2602,M,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8,169,89,11.663157894736845,13.41872576177287,9
2604,F,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10,173,92,11.257425742574258,1.5811194980884233,9
2608,F,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8,173,92,11.257425742574258,10.610822468385454,9
2611,M,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8,169,89,11.663157894736845,13.41872576177287,9
2612,F,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11,173,92,11.257425742574258,0.06626801293990797,9
2613,F,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11,173,92,11.257425742574258,0.06626801293990797,9
2617,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9,169,89,11.663157894736845,7.0924099722991825,9
2619,M,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8,169,89,11.663157894736845,13.41872576177287,9
2623,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10,173,92,11.257425742574258,1.5811194980884233,9
2626,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4,246,150,8.5,20.25,9
2628,I,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5,246,150,8.5,12.25,9
2631,I,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6,246,150,8.5,6.25,9
2632,I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8,246,150,8.5,0.25,9
2633,I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6,246,150,8.5,6.25,9
2634,I,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7,246,150,8.5,2.25,9
2637,I,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7,246,150,8.5,2.25,9
2639,I,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6,246,150,8.5,6.25,9
2640,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7,246,150,8.5,2.25,9
2641,I,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7,246,150,8.5,2.25,9
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8,246,150,8.5,0.25,9
2646,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7,246,150,8.5,2.25,9
2649,M,0.505,0.4,0.135,0.723,0.377,0.149,0.178,7,212,127,9.066666666666666,4.27111111111111,9
2656,M,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7,212,127,9.066666666666666,4.27111111111111,9
2659,F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8,263,163,8.833333333333334,0.6944444444444454,9
2660,I,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8,246,150,8.5,0.25,9
2663,M,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9,169,89,11.663157894736845,7.0924099722991825,9
2664,F,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9,263,163,8.833333333333334,0.027777777777777582,9
2667,F,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7,263,163,8.833333333333334,3.3611111111111134,9
2670,M,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9,169,89,11.663157894736845,7.0924099722991825,9
2671,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8,173,92,11.257425742574258,10.610822468385454,9
2672,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8,173,92,11.257425742574258,10.610822468385454,9
2675,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10,169,89,11.663157894736845,2.7660941828254932,9
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10,173,92,11.257425742574258,1.5811194980884233,9
2677,F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9,263,163,8.833333333333334,0.027777777777777582,9
2681,M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9,169,89,11.663157894736845,7.0924099722991825,9
2683,M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11,169,89,11.663157894736845,0.43977839335180385,9
2684,F,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9,173,92,11.257425742574258,5.095970983236938,9
2690,M,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9,169,89,11.663157894736845,7.0924099722991825,9
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9,169,89,11.663157894736845,7.0924099722991825,9
2695,M,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,9,169,89,11.663157894736845,7.0924099722991825,9
2696,F,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9,173,92,11.257425742574258,5.095970983236938,9
2697,M,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10,169,89,11.663157894736845,2.7660941828254932,9
2699,M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11,169,89,11.663157894736845,0.43977839335180385,9
2702,M,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11,169,89,11.663157894736845,0.43977839335180385,9
2703,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11,169,89,11.663157894736845,0.43977839335180385,9
2704,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10,169,89,11.663157894736845,2.7660941828254932,9
2705,M,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13,169,89,11.663157894736845,1.7871468144044254,9
2708,M,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11,169,89,11.663157894736845,0.43977839335180385,9
2709,F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12,173,92,11.257425742574258,0.5514165277913926,9
2711,I,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3,246,150,8.5,30.25,9
2712,I,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4,246,150,8.5,20.25,9
2717,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6,246,150,8.5,6.25,9
