,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
3097,M,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,11,237,143,12.0,1.0,8
2260,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10,236,143,13.5,12.25,8
3622,M,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10,255,161,10.5,0.25,8
1460,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8,174,93,10.8,7.840000000000004,8
3933,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018,6,204,118,7.0,1.0,8
257,M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10,236,143,13.5,12.25,8
2274,M,0.695,0.57,0.2,2.033,0.751,0.4255,0.685,15,248,151,12.214285714285714,7.760204081632657,8
583,I,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13,207,121,10.5,6.25,8
994,F,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8,254,159,9.5,2.25,8
942,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7,214,126,10.0,9.0,8
585,I,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,210,123,9.0,4.0,8
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,32,14,13.25,0.5625,8
4031,I,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8,127,65,9.0,1.0,8
4090,M,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11,256,162,9.166666666666666,3.3611111111111134,8
2670,M,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9,231,140,11.75,7.5625,8
1545,I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7,206,120,9.5,6.25,8
1989,I,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6,205,119,8.666666666666666,7.111111111111108,8
3141,I,0.18,0.135,0.08,0.033,0.0145,0.007,0.01,5,206,120,9.5,20.25,8
1379,F,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,10,32,14,13.25,10.5625,8
2337,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11,232,141,12.666666666666666,2.777777777777776,8
2772,M,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10,256,162,9.166666666666666,0.6944444444444454,8
991,F,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7,254,159,9.5,6.25,8
4174,M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9,33,15,13.56,20.793600000000005,8
387,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10,177,95,10.0,0.0,8
2873,I,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,6,206,120,9.5,12.25,8
1590,I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7,209,122,10.125,9.765625,8
3120,F,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9,197,112,7.0,4.0,8
658,I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,238,145,12.5,30.25,8
497,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,67,31,15.25,14.0625,8
1564,I,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7,213,125,10.0,9.0,8
1062,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5,206,120,9.5,20.25,8
3219,M,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16,33,15,13.56,5.953599999999998,8
1298,I,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10,208,122,10.0,0.0,8
2879,I,0.47,0.385,0.13,0.587,0.264,0.117,0.174,8,207,121,10.5,6.25,8
2103,M,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9,170,90,7.5,2.25,8
3699,M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,256,162,9.166666666666666,3.3611111111111134,8
2683,M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11,256,162,9.166666666666666,3.3611111111111134,8
3639,I,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8,212,124,8.631578947368421,0.398891966759003,8
463,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5,204,118,7.0,4.0,8
3628,F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,244,150,11.575971731448764,2.0278565096330317,8
1629,I,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10,243,148,9.5,0.25,8
217,I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7,61,28,8.0,1.0,8
3036,I,0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11,243,148,9.5,2.25,8
811,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,193,108,10.5,110.25,8
4013,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8,256,162,9.166666666666666,1.3611111111111098,8
3094,M,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9,180,97,11.0,4.0,8
3589,M,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11,256,162,9.166666666666666,3.3611111111111134,8
650,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5,166,88,8.94890510948905,15.59385156374873,8
3273,F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13,190,106,11.0,4.0,8
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,255,161,10.5,12.25,8
2729,I,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7,61,28,8.0,1.0,8
2915,I,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,10,77,36,11.0,1.0,8
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7,207,121,10.5,12.25,8
113,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9,92,44,12.0,9.0,8
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,67,31,15.25,3.0625,8
3680,F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,32,14,13.25,18.0625,8
3340,I,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,17,77,36,11.0,36.0,8
1974,M,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10,255,161,10.5,0.25,8
2491,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10,216,128,14.25,18.0625,8
1061,I,0.275,0.195,0.065,0.106,0.054,0.02,0.028,6,205,119,8.666666666666666,7.111111111111108,8
2532,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10,254,159,9.5,0.25,8
2244,I,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11,206,120,9.5,2.25,8
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,205,119,8.666666666666666,7.111111111111108,8
3915,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11,144,74,14.0,9.0,8
1192,M,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9,79,37,9.0,0.0,8
2671,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8,32,14,13.25,27.5625,8
315,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,212,124,8.631578947368421,0.398891966759003,8
1571,I,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,207,121,10.5,6.25,8
3574,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,67,31,15.25,39.0625,8
2160,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19,79,37,9.0,100.0,8
2116,I,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6,205,119,8.666666666666666,7.111111111111108,8
735,M,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10,98,47,8.0,4.0,8
846,F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11,116,57,10.0,1.0,8
1441,I,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6,61,28,8.0,4.0,8
2897,I,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,10,210,123,9.0,1.0,8
3200,F,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10,197,112,7.0,9.0,8
507,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,33,15,13.56,2.0735999999999986,8
3612,M,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10,33,15,13.56,12.673600000000004,8
690,M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10,180,97,11.0,1.0,8
1338,M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10,183,100,8.25,3.0625,8
986,F,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8,254,159,9.5,2.25,8
3658,I,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10,241,147,11.5,2.25,8
2997,F,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9,67,31,15.25,39.0625,8
1618,I,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,77,36,11.0,0.0,8
3177,F,0.505,0.41,0.135,0.657,0.291,0.133,0.195,15,197,112,7.0,64.0,8
3330,F,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10,192,107,11.526315789473683,2.329639889196673,8
3591,F,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9,156,81,7.0,4.0,8
2454,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5,205,119,8.666666666666666,13.44444444444444,8
1535,I,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,206,120,9.5,12.25,8
1752,M,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11,245,150,11.449838187702266,0.20235439511525902,8
3987,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11,82,39,10.923076923076923,0.005917159763313568,8
990,F,0.575,0.46,0.16,1.103,0.538,0.221,0.249,9,254,159,9.5,0.25,8
2832,F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9,116,57,10.0,1.0,8
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,255,161,10.5,0.25,8
1344,M,0.585,0.47,0.165,1.409,0.8,0.229,0.295,10,255,161,10.5,0.25,8
70,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13,237,143,12.0,1.0,8
2284,I,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,9,213,125,10.0,1.0,8
3845,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11,92,44,12.0,1.0,8
665,F,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10,185,103,8.0,4.0,8
3742,F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,250,154,9.5,12.25,8
4175,F,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10,32,14,13.25,10.5625,8
203,F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,216,128,14.25,1.5625,8
282,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,51,23,13.0,16.0,8
2372,F,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12,185,103,8.0,16.0,8
1419,F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12,79,37,9.0,9.0,8
1653,M,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10,231,140,11.75,3.0625,8
1926,M,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11,231,140,11.75,0.5625,8
2462,M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8,92,44,12.0,16.0,8
1795,F,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10,82,39,10.923076923076923,0.8520710059171602,8
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8,32,14,13.25,27.5625,8
2769,I,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11,243,148,9.5,2.25,8
2704,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10,152,80,15.0,25.0,8
3800,M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,245,150,11.449838187702266,0.3026780197107272,8
2154,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10,237,143,12.0,4.0,8
1304,M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9,183,100,8.25,0.5625,8
3115,I,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6,214,126,10.0,16.0,8
1736,F,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13,32,14,13.25,0.0625,8
175,I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,206,120,9.5,6.25,8
3757,I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10,208,122,10.0,0.0,8
2973,M,0.735,0.59,0.205,2.087,0.909,0.474,0.625,12,245,150,11.449838187702266,0.3026780197107272,8
3387,M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18,235,142,13.0,25.0,8
2724,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8,61,28,8.0,0.0,8
1656,F,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9,254,159,9.5,0.25,8
2935,M,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10,251,155,8.5,2.25,8
228,F,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11,67,31,15.25,18.0625,8
2618,F,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13,244,150,11.575971731448764,2.0278565096330317,8
3988,M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8,255,161,10.5,6.25,8
1567,I,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8,212,124,8.631578947368421,0.398891966759003,8
2986,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13,251,155,8.5,20.25,8
4080,I,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8,210,123,9.0,1.0,8
1573,I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,127,65,9.0,1.0,8
909,I,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7,205,119,8.666666666666666,2.777777777777776,8
4159,F,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9,217,129,14.2,27.039999999999992,8
2152,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8,185,103,8.0,0.0,8
443,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10,61,28,8.0,4.0,8
2429,M,0.34,0.255,0.095,0.213,0.081,0.034,0.07,9,167,88,9.071428571428571,0.005102040816326495,8
861,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,32,14,13.25,1.5625,8
3837,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4,203,117,7.076543209876543,9.465118122237461,8
1157,F,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9,254,159,9.5,0.25,8
492,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,32,14,13.25,5.0625,8
3217,M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10,92,44,12.0,4.0,8
1225,I,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5,206,120,9.5,20.25,8
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9,209,122,10.125,1.265625,8
639,F,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,191,106,11.75,1.5625,8
826,I,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6,61,28,8.0,4.0,8
1022,F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11,82,39,10.923076923076923,0.005917159763313568,8
4158,I,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8,214,126,10.0,4.0,8
145,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10,190,106,11.0,1.0,8
3841,M,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11,180,97,11.0,0.0,8
988,M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7,182,99,8.666666666666666,2.777777777777776,8
478,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,79,37,9.0,144.0,8
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,216,128,14.25,1.5625,8
2076,F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10,32,14,13.25,10.5625,8
2847,M,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8,255,161,10.5,6.25,8
2440,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13,177,95,10.0,9.0,8
670,M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14,179,96,12.0,4.0,8
4076,I,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8,149,76,10.0,4.0,8
1113,I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,208,122,10.0,4.0,8
3053,F,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11,217,129,14.2,10.239999999999995,8
992,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,32,14,13.25,27.5625,8
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11,172,91,9.0,4.0,8
1097,I,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8,207,121,10.5,6.25,8
3555,M,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,8,102,49,7.0,1.0,8
3537,I,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6,213,125,10.0,16.0,8
4124,I,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8,127,65,9.0,1.0,8
1912,I,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10,243,148,9.5,0.25,8
1462,F,0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,7,110,54,8.0,1.0,8
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8,207,121,10.5,6.25,8
2955,M,0.65,0.52,0.195,1.676,0.693,0.44,0.47,15,251,155,8.5,42.25,8
949,M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6,174,93,10.8,23.040000000000006,8
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9,237,143,12.0,9.0,8
2150,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10,92,44,12.0,4.0,8
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18,207,121,10.5,56.25,8
655,M,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7,167,88,9.071428571428571,4.290816326530611,8
249,I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7,206,120,9.5,6.25,8
1468,M,0.52,0.4,0.125,0.559,0.254,0.139,0.149,8,180,97,11.0,9.0,8
534,I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,207,121,10.5,0.25,8
4022,M,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11,79,37,9.0,4.0,8
3759,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,236,143,13.5,20.25,8
1678,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12,238,145,12.5,0.25,8
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7,213,125,10.0,9.0,8
2752,M,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,7,180,97,11.0,16.0,8
2418,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18,192,107,11.526315789473683,41.90858725761774,8
3600,I,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4,203,117,7.076543209876543,9.465118122237461,8
666,M,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11,175,94,10.0,1.0,8
1178,F,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9,156,81,7.0,4.0,8
3827,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,256,162,9.166666666666666,3.3611111111111134,8
3029,I,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11,210,123,9.0,4.0,8
515,M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,166,88,8.94890510948905,8.696041344770629,8
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,33,15,13.56,89.11359999999999,8
4157,M,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8,179,96,12.0,16.0,8
3611,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,32,14,13.25,10.5625,8
884,M,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10,256,162,9.166666666666666,0.6944444444444454,8
806,I,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6,205,119,8.666666666666666,7.111111111111108,8
3638,I,0.44,0.34,0.105,0.344,0.123,0.081,0.125,8,213,125,10.0,4.0,8
2827,I,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8,127,65,9.0,1.0,8
3929,F,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16,82,39,10.923076923076923,25.77514792899408,8
3324,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12,61,28,8.0,16.0,8
3836,M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9,173,91,7.5,2.25,8
3180,F,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,7,187,104,9.666666666666666,7.111111111111108,8
4118,M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9,256,162,9.166666666666666,0.027777777777777582,8
3616,M,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14,256,162,9.166666666666666,23.361111111111118,8
161,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13,32,14,13.25,0.0625,8
1628,I,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9,241,147,11.5,6.25,8
1425,F,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12,244,150,11.575971731448764,0.1797999725305593,8
934,I,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8,214,126,10.0,4.0,8
3880,I,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7,61,28,8.0,1.0,8
1813,F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,9,82,39,10.923076923076923,3.698224852071007,8
1359,M,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10,231,140,11.75,3.0625,8
853,M,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9,231,140,11.75,7.5625,8
1661,M,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10,255,161,10.5,0.25,8
3633,I,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5,205,119,8.666666666666666,13.44444444444444,8
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,127,65,9.0,4.0,8
553,I,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,127,65,9.0,16.0,8
1111,I,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8,208,122,10.0,4.0,8
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6,206,120,9.5,12.25,8
2298,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7,213,125,10.0,9.0,8
3761,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,98,47,8.0,4.0,8
1049,M,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,248,151,12.214285714285714,4.903061224489792,8
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10,236,143,13.5,12.25,8
398,M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,237,143,12.0,0.0,8
2655,M,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7,102,49,7.0,0.0,8
1293,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10,210,123,9.0,1.0,8
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,183,100,8.25,0.5625,8
2770,F,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10,67,31,15.25,27.5625,8
2625,M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10,245,150,11.449838187702266,2.1020307705197907,8
3701,M,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,33,15,13.56,12.673600000000004,8
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9,192,107,11.526315789473683,6.382271468144039,8
3448,M,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7,175,94,10.0,9.0,8
3426,M,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,13,79,37,9.0,16.0,8
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10,192,107,11.526315789473683,2.329639889196673,8
2802,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9,255,161,10.5,2.25,8
4170,M,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10,237,143,12.0,4.0,8
124,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6,206,120,9.5,12.25,8
4088,M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9,231,140,11.75,7.5625,8
2992,I,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8,241,147,11.5,12.25,8
545,M,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11,168,89,9.666666666666666,1.7777777777777795,8
3249,M,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,6,168,89,9.666666666666666,13.44444444444444,8
2805,F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11,82,39,10.923076923076923,0.005917159763313568,8
2060,M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9,101,49,9.0,0.0,8
4168,F,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8,197,112,7.0,1.0,8
3562,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,202,115,9.25,1.5625,8
837,I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9,207,121,10.5,2.25,8
1340,M,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9,182,99,8.666666666666666,0.11111111111111151,8
3489,F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,197,112,7.0,1.0,8
1817,F,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,9,250,154,9.5,0.25,8
597,I,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,77,36,11.0,4.0,8
1159,M,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10,256,162,9.166666666666666,0.6944444444444454,8
3581,M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9,255,161,10.5,2.25,8
30,M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10,231,140,11.75,3.0625,8
3252,M,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,12,176,95,13.0,1.0,8
1059,I,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5,204,118,7.0,4.0,8
3104,M,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,10,152,80,15.0,25.0,8
1500,F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10,32,14,13.25,10.5625,8
2980,I,0.5,0.37,0.115,0.5745,0.306,0.112,0.141,7,127,65,9.0,4.0,8
1275,I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9,207,121,10.5,2.25,8
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,98,47,8.0,16.0,8
1093,M,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,175,94,10.0,9.0,8
1941,F,0.625,0.47,0.145,0.984,0.475,0.2,0.265,11,67,31,15.25,18.0625,8
2843,M,0.6,0.45,0.16,1.142,0.539,0.225,0.307,10,255,161,10.5,0.25,8
1493,I,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8,242,148,9.666666666666666,2.777777777777776,8
473,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,197,112,7.0,16.0,8
3039,M,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10,231,140,11.75,3.0625,8
1637,F,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8,32,14,13.25,27.5625,8
3021,I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9,212,124,8.631578947368421,0.13573407202216053,8
