,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID
287,7,4,0.8387096774193548,0.3539638386648122,0.5503546099290779,0.14981949458483756,0.6151202749140895,0.4533333333333333,0.21176470588235297,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.36010650533652067,Test8
480,9,9,0.8960573476702511,0.3894297635605007,0.6509456264775414,0.1588447653429603,0.8934707903780069,0.13333333333333333,0.4235294117647059,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3217558399823195,0.45688946165074873,1.778879502317801,Test8
231,1,5,0.906810035842294,0.510778859527121,0.8502364066193854,0.1335740072202166,0.8109965635738833,0.16,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.566221435849517,0.4568894616507475,0.418560424825573,Test8
189,7,4,0.8064516129032261,0.1446453407510431,0.09822695035460995,0.08664259927797834,0.2508591065292096,0.6,0.3647058823529412,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.2235418856535927,0.45688946165074873,0.3755712931428443,Test8
458,8,6,0.9139784946236562,0.7952016689847009,0.8342789598108747,0.13898916967509026,0.5051546391752577,0.6533333333333333,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.463255402256019,0.45688946165074873,0.7326866239422436,Test8
200,1,5,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.597938144329897,0.24,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.528125768907977,0.45688946165074784,0.4140307368443416,Test8
73,5,4,0.7383512544802867,0.5038247566063978,0.7153664302600473,0.14981949458483756,0.450171821305842,0.37333333333333335,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.08457119094971612,Test8
262,2,4,0.8387096774193548,0.38247566063977745,0.6663120567375888,0.14801444043321302,0.5910652920962199,0.36,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6582280766035324,0.4568894616507478,0.1916676536866069,Test8
361,4,3,0.870967741935484,0.4158553546592489,0.9224586288416077,0.17148014440433212,0.450171821305842,0.4,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.597365331199831,0.45688946165074873,0.08918882302224905,Test8
326,5,4,0.8602150537634411,0.3473574408901251,0.8773049645390072,0.13898916967509026,0.6838487972508592,0.16,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.08606188050753943,Test8
375,6,5,0.824372759856631,0.3195410292072322,0.8689125295508274,0.13898916967509026,0.3848797250859107,0.56,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.6975913947159578,0.45688946165074873,0.21840815165550856,Test8
57,4,3,0.8745519713261648,0.15333796940194713,0.8067375886524822,0.14620938628158847,0.3298969072164949,0.4666666666666667,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.1152644485627192,Test8
456,2,4,0.8387096774193548,0.8553546592489568,0.8800236406619385,0.10108303249097472,0.4261168384879726,0.5866666666666667,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.4568894616507483,0.21056016361697089,Test8
197,4,5,0.8853046594982082,0.4680111265646731,0.8239952718676123,0.15342960288808666,0.5945017182130585,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4898941912990393,0.45688946165074873,0.10283532938839048,Test8
497,3,4,1.0,0.6213490959666202,0.7823877068557921,0.24548736462093865,0.9656357388316151,0.16,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7523860149222616,0.45688946165074873,0.10561762228693863,Test8
383,9,6,0.8387096774193548,0.8553546592489568,0.8800236406619385,0.10108303249097472,0.5601374570446737,0.5733333333333334,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7812307151781224,0.45688946165074873,1.05027717958738,Test8
43,4,4,0.870967741935484,0.2976356050069541,0.814775413711584,0.11552346570397111,0.5292096219931273,0.44,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.051584177809552566,Test8
180,1,3,0.8673835125448033,0.4231571627260083,0.7936170212765958,0.1407942238267148,0.6769759450171822,0.22666666666666666,0.6823529411764706,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.8453002361560848,0.45688946163967004,0.4164409525849667,Test8
453,4,5,0.759856630824373,0.9172461752433936,0.9385342789598109,0.08844765342960288,0.4536082474226804,0.52,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45688946165074873,0.10292483790496153,Test8
108,4,5,0.870967741935484,0.2976356050069541,0.814775413711584,0.11552346570397111,0.5532646048109967,0.4,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.08500229786694771,Test8
358,6,3,0.870967741935484,0.4158553546592489,0.9224586288416077,0.17148014440433212,0.5326460481099656,0.32,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.22236527672919984,Test8
139,1,4,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.6013745704467355,0.30666666666666664,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.35767444427181594,0.4568894616506722,0.37961565411163906,Test8
24,7,4,0.906810035842294,0.476356050069541,0.6913711583924351,0.3537906137184116,0.6701030927835052,0.22666666666666666,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.35061386050604426,Test8
284,5,4,0.6093189964157708,0.008692628650904035,0.0076832151300236405,0.10108303249097472,0.1134020618556701,0.41333333333333333,0.8352941176470587,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.228430037673012,0.45688946165074873,0.12895098668883187,Test8
440,5,4,0.7921146953405018,1.0,1.0,0.12093862815884478,0.4123711340206186,0.5733333333333334,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.10381174798636274,Test8
14,6,5,0.8853046594982082,0.4551460361613352,0.8159574468085107,0.15342960288808666,0.7628865979381444,0.08,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.45688946165074873,0.2301126485222978,Test8
501,7,5,1.0,0.6213490959666202,0.7823877068557921,0.24548736462093865,0.597938144329897,0.6666666666666666,0.47058823529411764,0.5714285714285715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.4064346967915425,Test8
352,7,4,0.8566308243727598,0.3358831710709318,0.8699763593380615,0.16064981949458484,0.5635738831615121,0.37333333333333335,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.1085626195212777,0.45688946165074873,0.3545595625988561,Test8
251,8,5,0.8924731182795699,0.5385952712100139,0.7770685579196218,0.23104693140794225,0.6804123711340206,0.28,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2151113796169455,0.45688946165074873,0.631135908115448,Test8
70,4,5,0.824372759856631,0.15959666203059802,0.10460992907801418,0.21299638989169678,0.3986254295532647,0.16,0.7882352941176469,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.10532494499633457,Test8
503,2,4,0.9426523297491042,0.476356050069541,0.8035460992907802,0.3483754512635379,0.859106529209622,0.2,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0818051703517284,0.4568894616507482,0.20631655911298322,Test8
217,1,3,0.7311827956989246,0.3108484005563282,0.8281323877068558,0.11552346570397111,0.281786941580756,0.7733333333333333,0.6352941176470588,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.4442568711226023,0.45688946164057403,0.4258029373533491,Test8
22,7,4,0.935483870967742,0.32649513212795545,0.22541371158392434,1.0,0.577319587628866,0.38666666666666666,0.4235294117647059,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.4054694923446412,Test8
356,4,4,0.8566308243727598,0.3358831710709318,0.8699763593380615,0.16064981949458484,0.5704467353951891,0.26666666666666666,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8153648132841945,0.45688946165074873,0.05363868467893979,Test8
395,4,5,0.6021505376344087,0.022948539638386646,0.056264775413711575,0.05054151624548736,0.2027491408934708,0.6266666666666667,0.10588235294117647,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.966132331075178,0.45688946165074873,0.13226151364516722,Test8
29,6,3,0.906810035842294,0.510778859527121,0.8502364066193854,0.1335740072202166,0.6391752577319588,0.32,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.22705232592512625,Test8
502,4,4,1.0,0.6213490959666202,0.7823877068557921,0.24548736462093865,0.5670103092783506,0.72,0.47058823529411764,0.28571428571428575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.06375932539976227,Test8
466,6,5,0.6810035842293909,0.04415855354659248,0.032624113475177303,0.11552346570397111,0.20618556701030927,0.4,0.5764705882352941,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.430311246536665,0.45688946165074873,0.24932420133761235,Test8
350,5,4,0.8566308243727598,0.3358831710709318,0.8699763593380615,0.16064981949458484,0.2027491408934708,0.8,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.5496879080283263,0.45688946165074873,0.09362843384007231,Test8
196,6,5,0.47670250896057353,0.023296244784422805,0.05425531914893618,0.036101083032490974,0.0549828178694158,0.52,0.5764705882352941,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4790562361098245,0.45688946165074873,0.2674532660702742,Test8
264,4,4,0.935483870967742,0.5744089012517385,0.7979905437352246,0.2220216606498195,0.604810996563574,0.5066666666666667,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.020222182019865,0.45688946165074873,0.05178883607164598,Test8
448,7,4,0.770609318996416,0.9822670375521557,0.9866430260047282,0.1696750902527076,0.21649484536082475,0.8266666666666667,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.45688946165074873,0.3865985111415942,Test8
398,1,2,0.9139784946236562,0.7952016689847009,0.8342789598108747,0.13898916967509026,0.7457044673539519,0.22666666666666666,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.4568894607969826,0.5154234044441186,Test8
324,6,5,0.7132616487455197,0.1769819193324061,0.8482269503546099,0.0848375451263538,0.32646048109965636,0.5466666666666666,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6900958154515549,0.45688946165074873,0.23064066830419608,Test8
207,7,5,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.5670103092783506,0.29333333333333333,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.9014215940827497,0.45688946165074873,0.39514690090316584,Test8
277,3,4,0.6164874551971329,0.0799721835883171,0.4023640661938534,0.03429602888086643,0.013745704467353934,0.08,0.8941176470588235,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.462149662665384,0.45688946165074873,0.14141122765861674,Test8
475,2,5,0.9139784946236562,0.4148122392211404,0.4029550827423168,0.31227436823104693,0.6357388316151203,0.3333333333333333,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4327007339340463,0.45688946165074873,0.26825990228747204,Test8
286,7,6,0.824372759856631,0.6283031988873434,0.5063829787234042,0.21299638989169678,0.28865979381443296,1.0,0.7882352941176469,0.14285714285714288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.45688946165074873,0.5269705929046198,Test8
282,6,3,0.5985663082437279,0.08727399165507649,0.4068557919621749,0.04873646209386282,0.0,0.48,0.3647058823529412,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.25553996820202096,Test8
335,4,3,0.8387096774193548,0.368567454798331,0.892080378250591,0.09927797833935019,0.19243986254295536,0.9466666666666667,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.11572542291969184,Test8
215,4,4,0.8422939068100361,0.11613351877607787,0.08451536643026004,0.12815884476534295,0.4398625429553265,0.16,0.47058823529411764,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.389799336709786,0.45688946165074873,0.06545315659740934,Test8
222,4,3,0.6953405017921146,0.17315716272600834,0.11170212765957446,0.07761732851985559,0.23367697594501718,0.41333333333333333,0.5764705882352941,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.6336309798834576,0.45688946165074873,0.11300883453151281,Test8
187,1,5,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.577319587628866,0.36,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.1162555148025524,0.45688946165074734,0.4178589678191475,Test8
305,1,4,0.7670250896057347,0.28407510431154376,0.8333333333333334,0.09025270758122744,0.5085910652920963,0.49333333333333335,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.45688946165057864,0.3805149075528463,Test8
237,1,2,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.5017182130584193,0.3333333333333333,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.365415110080531,0.4568894609509455,0.5179066676822717,Test8
99,3,4,0.8315412186379932,0.48678720445062584,0.6998817966903074,0.17870036101083034,0.5360824742268042,0.32,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.09108071660633346,Test8
378,6,5,0.8136200716845882,0.05737134909596662,0.02517730496453901,0.13176895306859207,0.15463917525773194,0.48,0.5764705882352941,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45688946165074873,0.2455424999650381,Test8
241,4,4,0.5304659498207885,0.07267037552155772,0.08983451536643026,0.028880866425992777,0.429553264604811,0.06666666666666667,0.25882352941176473,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.08851823482142428,Test8
39,4,4,0.7132616487455197,0.08101529902642558,0.06891252955082743,0.05595667870036101,0.34020618556701027,0.37333333333333335,0.21176470588235297,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.0750217148122978,Test8
329,4,3,0.8602150537634411,0.3473574408901251,0.8773049645390072,0.13898916967509026,0.6632302405498283,0.16,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.4655675420143985,0.45688946165074873,0.08862641277910487,Test8
362,7,4,0.7168458781362009,0.1835883171070932,0.8546099290780141,0.19675090252707583,0.3780068728522337,0.6533333333333333,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.41871033485818504,0.45688946165074873,0.3592204330028738,Test8
174,1,4,0.788530465949821,0.32858136300417246,0.7268321513002365,0.14801444043321302,0.3436426116838488,0.5066666666666667,0.10588235294117647,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5040773967762742,0.4568894616505624,0.3688365591097965,Test8
311,6,3,0.8673835125448033,0.3595271210013908,0.8851063829787235,0.1660649819494585,0.7079037800687287,0.17333333333333334,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.727199019940971,0.45688946165074873,0.231686194021344,Test8
444,2,5,0.7921146953405018,1.0,1.0,0.12093862815884478,0.4123711340206186,0.5733333333333334,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.3942522815198695,0.45688946165074873,0.25041619045415864,Test8
301,6,5,0.7956989247311831,0.3160639777468706,0.341371158392435,0.12274368231046931,0.5120274914089348,0.32,0.5294117647058824,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5085119938441398,0.45688946165074873,0.24798292249866682,Test8
123,3,4,0.5806451612903228,0.24687065368567454,0.7832151300236407,0.04512635379061372,0.47079037800687284,0.4,0.25882352941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.09810226200870197,Test8
182,5,4,0.6666666666666666,0.04589707927677329,0.04609929078014184,0.05776173285198556,0.281786941580756,0.5066666666666667,0.15294117647058827,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.998773638612381,0.45688946165074873,0.12474613613398258,Test8
261,3,4,0.8387096774193548,0.38247566063977745,0.6663120567375888,0.14801444043321302,0.24054982817869414,0.92,0.7882352941176469,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4586150226995167,0.45688946165074873,0.10155093467964879,Test8
106,4,5,0.8315412186379932,0.09840055632823365,0.0768321513002364,0.12274368231046931,0.48109965635738833,0.18666666666666668,0.25882352941176473,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45688946165074873,0.10779738881526948,Test8
296,6,4,0.7956989247311831,0.30285118219749646,0.33274231678487,0.10288808664259928,0.3470790378006874,0.41333333333333333,0.10588235294117647,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6418538861723948,0.45688946165074873,0.21302478214141018,Test8
76,9,9,0.6594982078853046,0.03755215577190542,0.03983451536643026,0.08303249097472924,0.39518900343642616,0.37333333333333335,0.25882352941176473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,1.791417817827831,Test8
285,2,5,0.9211469534050183,0.5817107093184978,0.47576832151300236,0.2093862815884477,0.6597938144329897,0.3333333333333333,0.6352941176470588,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.2478289132137662,Test8
105,4,5,0.634408602150538,0.05945757997218359,0.05673758865248227,0.03790613718411552,0.2920962199312715,0.49333333333333335,0.6352941176470588,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.10742185803786776,Test8
460,2,5,0.9139784946236562,0.7952016689847009,0.8342789598108747,0.13898916967509026,0.5051546391752577,0.6533333333333333,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.2342099509229926,Test8
1,7,4,0.8028673835125447,0.11474269819193324,0.7799054373522459,0.10830324909747292,0.4742268041237114,0.24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.38525795604688257,Train8
3,8,6,0.8422939068100361,0.10744089012517384,0.0806146572104019,0.14981949458483756,0.14089347079037803,1.0933333333333333,0.3647058823529412,0.14285714285714288,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.76543937206757,Train8
4,8,6,0.7562724014336918,0.17002781641168288,0.10981087470449173,0.16064981949458484,0.24742268041237117,1.12,0.10588235294117647,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.7709065442274736,Train8
6,8,6,0.8637992831541219,0.3007649513212795,0.574822695035461,0.1407942238267148,0.6838487972508592,0.16,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.7364031116459298,Train8
8,8,6,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.3058419243986254,0.64,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.7379349686226466,Train8
12,6,5,-0.16845878136200731,0.2378303198887343,0.7754137115839244,0.0018050541516245503,0.4398625429553265,0.76,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.25786248078850604,Train8
13,6,5,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.5876288659793816,0.36,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.23027525268565946,Train8
15,6,5,0.899641577060932,0.4826147426981918,0.8328605200945627,0.23826714801444046,0.6426116838487973,0.38666666666666666,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.2203557086320181,Train8
20,6,4,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.4845360824742269,0.3333333333333333,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.45688946165074873,0.19045364173571888,Train8
21,5,4,0.845878136200717,0.26460361613351874,0.8451536643026005,0.15342960288808666,0.5120274914089348,0.30666666666666664,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.09539681436783921,Train8
32,6,3,0.7311827956989246,0.23400556328233654,0.824468085106383,0.09205776173285198,0.5635738831615121,0.29333333333333333,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.45688946165074873,0.22341996334865594,Train8
33,6,3,0.8422939068100361,0.25452016689847,0.8380614657210402,0.12815884476534295,0.4639175257731959,0.32,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.45688946165074873,0.22531450897486355,Train8
38,7,3,0.8028673835125447,0.14360222531293462,0.8009456264775414,0.10830324909747292,0.4673539518900344,0.16,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.4081811136649314,Train8
41,4,4,0.788530465949821,0.32858136300417246,0.7268321513002365,0.14801444043321302,0.4879725085910653,0.36,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.45688946165074873,0.04762074787651421,Train8
45,5,6,0.935483870967742,0.28755215577190535,0.8073286052009456,0.2743682310469314,0.7457044673539519,0.12,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.45688946165074873,0.2319889870996442,Train8
47,6,6,0.9318996415770612,0.20827538247566063,0.5125295508274231,0.18592057761732853,0.6460481099656358,0.28,0.25882352941176473,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.3405882541937461,Train8
48,4,4,0.6810035842293909,0.07475660639777468,0.06548463356973996,0.06137184115523465,0.2611683848797251,0.26666666666666666,0.10588235294117647,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.45688946165074873,0.08337028155985289,Train8
